player_name,player_id,,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Saben Lee,leesa01,2022,1261,604,-1.712136407,0.428222028,-1.283914379,-2.639713206,-1.501237128,-4.140950334,-1.938408482,0.097521981,-1.840886501,0.280123668,0.280123668,0,-2.178885401,0.337088604,-1.841796797,-0.01052131
Alex Len,lenal01,2022,1327,620,-4.627207852,-1.385822412,-6.013030264,-0.77499899,-0.91310478,-1.68810377,-4.081485621,-1.285341505,-5.366827126,-0.830983269,-0.830983269,0,-4.82798143,-1.064832572,-5.892814002,0.388774204
Caris LeVert,leverca01,2022,3633,1781,0.67134028,-1.403703011,-0.732362731,2.007696489,-3.146623973,-1.138927484,0.982238167,-1.836573139,-0.854334972,1.706180654,1.706180654,0,0.425837569,-1.587803007,-1.161965438,-0.586944403
Kira Lewis Jr.,lewiski01,2022,730,341,-2.023472792,-0.747307874,-2.770780666,-9.242945935,0.795263669,-8.447682266,-3.630862593,-0.443415154,-4.074277748,-0.231887661,-0.231887661,0,-2.731318668,-1.636686876,-4.368005544,0.647688631
Scottie Lewis,lewissc01,2022,17,7,6.010525619,-0.203124968,5.80740065,-11.40455427,-0.873909834,-12.27846411,2.770451844,-0.340025543,2.4304263,0.018668348,0.018668348,0,1.339281682,0.029909737,1.36919142,0.90251818
Damian Lillard,lillada01,2022,2186,1056,4.241353743,-1.693415572,2.547938171,2.10429832,-1.103867094,1.000431226,4.151001964,-1.620161798,2.530840165,2.866409561,2.866409561,0,4.689392686,-2.163773227,2.525619459,0.746725798
Nassir Little,littlna01,2022,2232,1088,-0.277946486,0.949484671,0.671538185,1.194230036,1.923305774,3.11753581,0.037707561,1.275729745,1.313437307,2.249052743,2.249052743,0,0.168385813,0.561540233,0.729926047,-0.290465024
Isaiah Livers,liveris01,2022,784,383,-1.58887749,-1.099715193,-2.688592683,3.718548692,-1.374892727,2.343655965,-0.555970753,-1.199747093,-1.755717846,0.193606673,0.193606673,0,-2.444329052,-1.297407108,-3.74173616,-0.351353324
Kevon Looney,looneke01,2022,4516,2180,-0.919352587,3.067284444,2.147931857,3.558971446,-0.516677035,3.04229441,-0.06436488,2.415500501,2.351135621,5.703890427,3.763678841,1.940211586,-0.530944569,2.983694106,2.452749537,-0.666090255
Brook Lopez,lopezbr01,2022,1332,630,-2.279118021,4.973653293,2.694535272,-5.571732333,-0.201310982,-5.773043315,-3.101666367,4.076600144,0.974933778,1.202164794,0.887253183,0.314911611,-3.326138495,3.381826323,0.055687829,0.16471586
Robin Lopez,lopezro01,2022,1272,612,-2.866322321,-2.421922916,-5.288245236,-1.41192829,-0.62061331,-2.0325416,-2.637807661,-2.172185995,-4.809993657,-0.638299206,-0.638299206,0,-4.473422347,-2.591976003,-7.06539835,-0.764640213
Didi Louzada,louzama01,2022,272,129,-5.286219296,-3.700023495,-8.986242791,-12.63414526,2.965175533,-9.668969728,-7.093954724,-2.441784633,-9.535739357,-0.442024228,-0.442024228,0,-6.617241498,-4.411553339,-11.02879484,-0.580964323
Kevin Love,loveke01,2022,3468,1665,2.636052848,0.663243853,3.299296701,-1.5713283,-0.883366299,-2.454694598,1.929466557,0.342252129,2.271718686,4.313017768,4.313017768,0,1.883288354,0.108542733,1.991831087,1.105390601
Kyle Lowry,lowryky01,2022,4950,2428,1.938354638,0.933504026,2.871858664,-0.027543857,1.951957348,1.92441349,1.621001145,1.162018228,2.783019374,6.933985209,6.278764504,0.655220705,1.993130941,1.751857544,3.744988485,0.962297211
Gabriel Lundberg,lundbga01,2022,97,44,-1.822733727,0.354549326,-1.468184401,10.57070832,4.111219085,14.6819274,0.65667527,1.156914963,1.813590233,0.10314266,0.10314266,0,-0.245432792,1.682299142,1.43686635,0.678940637
Timothe Luwawu-Cabarrot,luwawti01,2022,1515,707,-1.634299796,-0.909842968,-2.544142764,-3.483814397,-1.076023874,-4.559838271,-2.164402224,-0.976661561,-3.141063785,-0.142000629,-0.097031449,-0.04496918,-2.407940873,-1.523776505,-3.931717378,0.349823374
Trey Lyles,lylestr01,2022,3228,1537,-0.606174966,-1.427441423,-2.033616389,-0.115617644,-1.77593369,-1.891551335,-0.471046659,-1.547108502,-2.018155161,0.571830151,0.571830151,0,-0.703956003,-1.765904044,-2.469860048,0.112196051
Theo Maledon,maledth01,2022,1901,908,-3.126221362,-0.641887874,-3.768109236,-2.253593291,-3.078406407,-5.331999698,-3.01845967,-1.168548644,-4.187008314,-0.666757251,-0.666757251,0,-3.336760937,-1.081351354,-4.418112291,0.157202038
Sandro Mamukelashvili,mamuksa01,2022,852,407,-0.541626704,-6.915933027,-7.457559731,-5.626544017,-6.146939243,-11.77348326,-1.653392008,-7.169896975,-8.823288982,-1.25635879,-1.25635879,0,-1.571785433,-6.912317704,-8.484103138,-0.378098884
Terance Mann,mannte01,2022,4771,2317,-0.292210336,0.224311174,-0.067899162,0.428195057,2.310361912,2.73855697,-0.138122012,0.647163839,0.509041827,3.818417477,3.818417477,0,-0.694556328,1.021116351,0.326560023,-0.887855059
Tre Mann,manntr01,2022,2862,1367,-2.031328994,-1.318553715,-3.349882709,-2.991288189,-1.51883366,-4.510121849,-2.233975542,-1.432108524,-3.666084066,-0.637525498,-0.637525498,0,-3.189471317,-1.568256823,-4.75772814,-0.217763498
Boban Marjanovic,marjabo01,2022,280,134,-4.047660088,-1.213418314,-5.261078403,-3.251311648,5.869135115,2.617823467,-4.175708954,0.114567851,-4.061141103,-0.081171819,0.012673357,-0.093845175,-4.247803682,-0.600695589,-4.84849927,0.550249031
Lauri Markkanen,markkla01,2022,3823,1878,0.845238782,-0.433709081,0.411529702,4.387483943,-2.292696603,2.09478734,1.6420295,-0.888950968,0.753078533,3.351907281,3.351907281,0,1.21862568,-0.040394905,1.178230775,-0.136665348
Naji Marshall,marshna01,2022,1681,791,-0.835684521,0.616161471,-0.21952305,-3.359781963,0.896811166,-2.462970797,-1.415635649,0.726446267,-0.689189382,0.844672182,0.59546344,0.249208742,-1.666201441,-0.286606679,-1.952808119,0.839411728
Caleb Martin,martica02,2022,3246,1581,-0.784377924,2.961074417,2.176696493,1.135941151,0.417809415,1.553750566,-0.461315921,2.548549611,2.08723369,3.893537713,3.690023807,0.203513906,-0.493090891,2.541127197,2.048036305,-0.141072128
Cody Martin,martico01,2022,3908,1866,0.069717939,1.515647841,1.58536578,1.337645265,-1.765387689,-0.427742424,0.319841826,0.946465149,1.266306975,3.793804589,3.793804589,0,0.700189664,1.421259942,2.121449606,-0.780766823
Kelan Martin,martike03,2022,920,450,-2.103373438,-0.568933072,-2.67230651,-4.045767521,0.435436511,-3.61033101,-2.652173418,-0.361429521,-3.013602939,-0.059999731,-0.059999731,0,-1.796798161,-1.164953699,-2.961751861,-0.427383354
Kenyon Martin Jr.,martike04,2022,3533,1656,-0.583858077,-2.801899484,-3.385757561,1.206566636,-2.314692986,-1.108126349,-0.207321974,-2.795675647,-3.002997622,-0.212867851,-0.212867851,0,-1.127401771,-4.104166281,-5.231568052,-0.415258846
Garrison Mathews,mathega01,2022,3655,1712,0.544357645,3.02483534,3.569192985,2.887922988,-3.389490163,-0.501567175,1.089276874,1.947772444,3.037049319,5.080271235,5.080271235,0,0.727644892,1.38400997,2.111654862,0.504513174
Dakota Mathias,mathida01,2022,36,16,-0.449360849,-5.307960721,-5.75732157,-23.82865946,6.056791936,-17.77186752,-5.399309138,-3.312865117,-8.712174255,-0.049113289,-0.049113289,0,-3.017284155,-3.209120311,-6.226404466,0.909959422
Wesley Matthews,matthwe02,2022,2869,1347,-1.682932612,2.822218557,1.139285945,0.753679262,3.027503565,3.781182827,-1.292151762,2.996706288,1.704554527,3.105203945,1.891500781,1.213703164,-1.98082661,2.246152181,0.265325571,-0.045627995
Tyrese Maxey,maxeyty01,2022,6301,3135,1.508921474,-1.872056372,-0.363134898,0.197887128,0.380287921,0.578175049,1.300616638,-1.523845893,-0.223229255,4.017994132,3.30533741,0.712656722,1.00351853,-0.895894653,0.107623877,-1.217978969
Skylar Mays,mayssk01,2022,476,229,-1.381486128,-2.48780901,-3.869295137,-1.644811174,-4.339974516,-5.98478569,-1.558340218,-3.001747806,-4.560088025,-0.21487721,-0.278108393,0.063231182,-1.782034236,-3.443143001,-5.225177238,-1.04296385
Miles McBride,mcbrimi01,2022,754,372,-2.258245997,0.772659474,-1.485586523,2.418303869,4.247349562,6.665653432,-1.432686531,1.509197647,0.076511116,0.530684124,0.530684124,0,-1.92181807,1.33203045,-0.58978762,-1.075954572
Mac McClung,mccluma01,2022,56,25,-5.778655711,-7.39114931,-13.16980502,0.397349352,7.69982085,8.097170202,-4.833314424,-4.685114526,-9.51842895,-0.081940858,-0.081940858,0,-4.098042017,-1.961102599,-6.059144615,2.414918273
CJ McCollum,mccolcj01,2022,4893,2379,3.097166907,-0.22526038,2.871906527,2.084735773,-2.035258782,0.049476991,3.11489157,-0.576731027,2.538160543,6.426310314,5.77125549,0.655054824,2.910432014,-0.492289923,2.41814209,-0.134948454
T.J. McConnell,mccontj01,2022,1378,652,-0.028470711,0.982411798,0.953941087,-1.621561078,-0.040334641,-1.661895719,-0.364020699,0.868956105,0.504935406,1.078814224,1.078814224,0,-0.583159102,0.68560123,0.102442128,-0.36402067
Jalen McDaniels,mcdanja01,2022,1882,895,-1.074137869,0.300259011,-0.773878858,-0.3642901,1.368571734,1.004281634,-1.017066797,0.579901063,-0.437165733,1.052512718,1.052512718,0,-0.419703238,0.259404613,-0.160298625,-0.340361639
Jaden McDaniels,mcdanja02,2022,4138,1933,-1.956133247,1.746992537,-0.209140711,-2.71384116,2.247426905,-0.466414255,-2.259979487,1.946144605,-0.313834882,2.430457531,1.828092454,0.602365078,-1.779219431,1.654486792,-0.124732639,0.648106864
Doug McDermott,mcderdo01,2022,2612,1223,-0.440901405,-4.168890305,-4.609791709,1.280533969,-4.625235069,-3.344701101,-0.111129605,-4.534228117,-4.645357722,-1.18789974,-1.18789974,0,-0.307926381,-4.680014417,-4.987940798,0.443477961
JaVale McGee,mcgeeja01,2022,2762,1305,0.520240181,2.301359756,2.821599937,-1.850959306,-0.199906193,-2.050865499,0.000613114,1.819841662,1.820454776,3.055057155,2.947282432,0.107774723,-0.411419184,1.72486303,1.313443847,0.570752512
Cameron McGriff,mcgrica01,2022,94,46,4.906556971,-4.966532998,-0.059976027,9.100605664,1.133415846,10.23402151,6.164756159,-3.870718204,2.294037955,0.117409486,0.117409486,0,3.161901958,-5.308607931,-2.146705973,-0.819463552
Rodney McGruder,mcgruro01,2022,1595,754,-0.189131121,-1.294433926,-1.483565047,-0.182715776,1.852649502,1.669933726,-0.144033915,-0.668817377,-0.812851293,0.744182098,0.744182098,0,-1.445526182,-1.320192932,-2.765719113,-0.137038699
Alfonzo McKinnie,mckinal01,2022,418,206,-4.000948886,-7.524997354,-11.52594624,-0.293712521,-7.61907016,-7.912782681,-3.474896723,-7.987640544,-11.46253727,-0.907919474,-0.907919474,0,-3.406544303,-7.10553259,-10.51207689,-0.84950172
JaQuori McLaughlin,mclauja01,2022,26,11,-1.041388916,-4.279718538,-5.321107454,-9.150418567,-9.769704332,-18.9201229,-2.842487198,-5.733106026,-8.575593224,-0.032347026,-0.032347026,0,-3.178263041,-6.018997308,-9.197260349,-1.062499979
Jordan McLaughlin,mclaujo01,2022,2165,985,0.560951922,-0.37349448,0.187457442,0.720113736,0.1890335,0.909147236,0.605903068,-0.28640084,0.319502228,1.551209599,1.221572489,0.32963711,0.218632486,0.142241938,0.360874425,0.022908517
Ben McLemore,mclembe01,2022,2697,1285,-0.756923339,-3.798777077,-4.555700416,-4.790471878,-0.537321426,-5.327793305,-1.583770648,-3.287460932,-4.87123158,-1.398517875,-1.398517875,0,-1.021975349,-4.000992105,-5.022967455,0.562584234
De'Anthony Melton,meltode01,2022,3956,1827,0.368085975,1.672573034,2.040659009,-0.472981915,2.709094105,2.23611219,0.170183185,1.944413927,2.114597112,4.601709627,4.698058102,-0.096348475,1.128400787,2.608427569,3.736828356,1.224068904
Sam Merrill,merrisa01,2022,120,58,-1.114227768,-0.128816289,-1.243044058,-7.103671244,-3.943311831,-11.04698307,-2.422293427,-0.923424884,-3.345718311,-0.017751248,-0.017751248,0,-0.828137533,-2.353167547,-3.181305081,0.697708021
Chimezie Metu,metuch01,2022,2705,1279,-3.614814762,0.133042129,-3.481772633,-1.407721418,-0.403753275,-1.811474693,-3.347492554,0.089664202,-3.257828352,-0.331593242,-0.331593242,0,-2.099850153,-0.651987968,-2.751838121,0.063971428
Khris Middleton,middlkh01,2022,4741,2213,2.145788579,-0.906980073,1.238808506,0.6941922,0.6153963,1.309588501,1.935834412,-0.667850723,1.267983689,4.606012026,4.629145574,-0.023133548,2.146258078,-0.719996239,1.426261839,1.659499643
CJ Miles,milescj01,2022,5,2,-3.351890647,-48.1885774,-51.54046805,-26.18952063,-75.13662451,-101.3261451,-8.336399132,-56.98251961,-65.31891874,-0.065016009,-0.065016009,0,-7.865472851,-34.37201606,-42.23748891,1.833677904
Paul Millsap,millspa01,2022,791,382,-1.66552115,1.741513246,0.075992096,-3.7849129,-1.150089355,-4.935002254,-2.233578671,1.238658816,-0.994919855,0.329330551,0.400920507,-0.071589956,-2.04271436,1.488052787,-0.554661573,-0.085369385
Patty Mills,millspa02,2022,5066,2418,-0.046092876,-1.999297895,-2.045390771,1.416899579,-0.578840334,0.838059245,0.229717146,-1.807121716,-1.57740457,1.44601583,1.352454384,0.093561446,0.954949235,-1.682606788,-0.727657553,-0.250660487
Shake Milton,miltosh01,2022,2730,1337,-0.325158573,-1.200982348,-1.526140921,-0.92795402,-0.435359403,-1.363313423,-0.492110158,-1.119206673,-1.611316831,0.796539354,0.27076689,0.525772464,-0.921056344,-1.293134639,-2.214190983,-1.050452642
Davion Mitchell,mitchda01,2022,4362,2076,-0.847117604,-0.193721766,-1.04083937,-4.38828781,2.460134964,-1.928152846,-1.609627041,0.39638324,-1.2132438,1.616975838,1.616975838,0,-1.823760602,-0.329042677,-2.152803278,-0.658509812
Donovan Mitchell,mitchdo01,2022,5105,2495,4.585507633,-2.522248127,2.063259506,4.424868356,-2.613778062,1.811090294,4.72438845,-2.727445636,1.996942814,6.078949521,5.866864838,0.212084683,5.029442595,-1.977194764,3.052247831,0.873854134
Evan Mobley,mobleev01,2022,4735,2331,-2.472385124,1.422825171,-1.049559953,-2.976590193,2.059624298,-0.916965894,-2.72394979,1.60147509,-1.1224747,1.915833172,1.915833172,0,-2.800236799,1.695197533,-1.105039267,-1.020083305
Malik Monk,monkma01,2022,4530,2139,0.99882808,-1.053377094,-0.054549014,4.353222468,-1.745190809,2.608031659,1.785579797,-1.235187482,0.550392315,3.612769925,3.612769925,0,1.260062275,-1.40329973,-0.143237455,0.305220443
Greg Monroe,monrogr01,2022,431,202,-0.392928925,1.277370406,0.88444148,-1.458194394,0.443857301,-1.014337093,-0.66110473,1.18619201,0.52508728,0.345793418,0.281090426,0.064702992,-0.74458298,1.291551236,0.546968257,0.734670085
Moses Moody,moodymo01,2022,1491,712,-2.136767857,-1.557125042,-3.693892899,-3.631862675,-1.744535655,-5.37639833,-2.604359703,-1.742640957,-4.34700066,-0.590327044,-0.336357764,-0.253969279,-2.104032748,-2.480911267,-4.584944016,-0.291924429
Matt Mooney,moonema01,2022,5,2,-34.41770112,21.92534853,-12.49235259,-34.5428029,-32.64742836,-67.19023126,-36.55601237,11.80587943,-24.75013295,-0.02599974,-0.02599974,0,-18.92751085,11.47179008,-7.455720765,15.81770492
Xavier Moon,moonxa01,2022,294,137,0.274999784,0.105793196,0.38079298,2.591871222,-4.056748446,-1.464877223,0.788229108,-0.78337632,0.004852787,0.191322036,0.191322036,0,-0.990434687,-0.847562162,-1.83799685,-0.641392823
Ja Morant,moranja01,2022,4714,2227,5.234151518,-0.45110765,4.783043868,2.724489683,-2.951178713,-0.22668903,4.981662827,-1.045587476,3.936075352,7.701920416,5.640641682,2.061278734,4.964120978,-0.312633887,4.651487091,0.679005194
Juwan Morgan,morgaju01,2022,97,46,-1.506275941,-11.49198935,-12.99826529,-6.841586696,-13.04703779,-19.88862448,-2.71908938,-12.5359443,-15.25503368,-0.289415694,-0.22810502,-0.061310674,-3.072992863,-11.75758431,-14.83057717,-1.184171675
Jaylen Morris,morrija01,2022,35,16,-13.71151616,2.01851628,-11.69299988,2.636072334,8.483700679,11.11977301,-11.07008807,3.56815447,-7.501933603,-0.038777097,-0.038777097,0,-8.532610236,-2.597387097,-11.12999733,-0.035802547
Markieff Morris,morrima02,2022,622,301,-1.982883776,-1.510753346,-3.493637122,1.6108678,-2.0882372,-0.477369399,-1.386561597,-1.768460003,-3.155021599,-0.063280189,-0.048077902,-0.015202286,-1.673348601,-2.365011123,-4.038359724,-0.193103187
Marcus Morris Sr.,morrima03,2022,3186,1564,-0.137617407,-3.620649945,-3.758267352,0.168096881,-3.33864623,-3.170549349,-0.057088741,-3.813781072,-3.870869813,-0.889015725,-0.889015725,0,-0.187925089,-3.384609287,-3.572534376,-0.602149786
Monte Morris,morrimo01,2022,4915,2395,1.027776243,-1.928062386,-0.900286143,2.944238049,-1.814265056,1.129972994,1.464550331,-2.005096721,-0.540546389,2.646984638,2.84845297,-0.201468331,1.397973451,-2.087649214,-0.689675763,-1.421908199
Emmanuel Mudiay,mudiaem01,2022,26,11,-3.623647012,0.487051688,-3.136595324,-13.41985023,7.969838479,-5.450011747,-5.830972205,2.168565402,-3.662406803,-0.005209904,-0.005209904,0,-3.225851478,0.241469332,-2.984382146,1.743876542
Mychal Mulder,muldemy01,2022,504,239,-6.493528685,-3.052084451,-9.545613135,-3.008672487,-2.304342515,-5.313015002,-6.075353666,-3.044184574,-9.11953824,-0.775066091,-0.775066091,0,-5.233837481,-3.876724026,-9.110561507,-0.214795486
Ade Murkey,murkead01,2022,2,1,-8.089865733,-10.0165333,-18.10639903,-66.34323599,23.71942716,-42.62380883,-20.68653977,-3.561160355,-24.24770012,-0.010592023,-0.010592023,0,-18.56371848,-7.661363729,-26.22508221,-3.429159766
Trey Murphy III,murphtr02,2022,2057,984,0.365942067,-0.740722321,-0.374780253,-0.667436779,-0.044428765,-0.711865544,0.163611811,-0.620200078,-0.456588267,1.155686975,0.97460295,0.181084025,-0.655725105,-1.5252767,-2.181001805,-0.181625614
Dejounte Murray,murrade01,2022,5009,2366,3.083853521,-0.171952118,2.911901403,2.096661172,0.488008482,2.584669654,3.0524332,-0.046557939,3.005875261,6.97832112,6.97832112,0,3.197474495,1.239118609,4.436593104,0.434850236
Mike Muscala,muscami01,2022,1260,592,2.337474822,3.305526336,5.643001158,1.380302079,2.319611832,3.69991391,2.392034822,3.32271495,5.714749771,2.563662207,2.563662207,0,1.402410413,1.536337464,2.938747877,0.273124963
Svi Mykhailiuk,mykhasv01,2022,1508,721,-2.318606047,-1.368419162,-3.687025208,-4.539527486,-0.555236981,-5.094764467,-2.944605763,-1.306221496,-4.25082726,-0.538441387,-0.447507487,-0.090933901,-1.606245067,-1.876545142,-3.482790209,0.251133749
Abdel Nader,naderab01,2022,326,145,-6.757669205,5.434058636,-1.323610569,-8.48219741,5.640535202,-2.841662208,-7.551889239,5.738837019,-1.81305222,0.070744642,0.070744642,0,-6.621412428,5.153677236,-1.467735193,2.063383187
Larry Nance Jr.,nancela02,2022,2388,1170,-0.338682857,-0.686913291,-1.025596148,0.9944959,0.801988477,1.796484376,-0.080351289,-0.36245905,-0.442810338,1.38375975,0.948548421,0.435211329,-0.03412359,-0.498457335,-0.532580925,-0.59880555
RJ Nembhard Jr.,nembhrj01,2022,126,63,-6.660920948,1.739236198,-4.92168475,-15.95100054,10.25080986,-5.700190681,-9.027099911,3.571349182,-5.455750729,-0.08527596,-0.08527596,0,-9.378813016,-0.40029314,-9.779106156,-1.947746542
Aaron Nesmith,nesmiaa01,2022,1312,626,-2.118228719,0.41996756,-1.698261159,-2.5448537,2.761428062,0.216574362,-2.376423867,0.846126815,-1.530297053,0.396823712,0.207159232,0.189664479,-1.625375844,0.471238782,-1.154137062,0.777491896
Raul Neto,netora01,2022,2839,1372,-0.589798751,-0.443127354,-1.032926104,0.16446722,-1.783882013,-1.619414794,-0.448768264,-0.714688204,-1.163456469,1.10590448,1.10590448,0,-1.335014957,-0.332422212,-1.667437169,-0.420255777
Malik Newman,newmama01,2022,12,8,9.638772841,2.438730816,12.07750366,-14.48565432,15.58892504,1.103270718,5.292255977,5.375356089,10.66761207,0.054401752,0.054401752,0,3.752313048,-3.505987931,0.246325117,-0.663894306
Georges Niang,niangge01,2022,3970,1934,0.424795016,-1.549815786,-1.125020771,-0.378696328,-0.368082152,-0.74677848,0.259337123,-1.414498005,-1.155160882,1.582484936,1.381092728,0.201392208,0.015377882,-1.415718708,-1.400340826,0.099467539
Daishen Nix,nixda01,2022,567,261,-3.318162895,-3.899958797,-7.218121692,-2.096246816,-0.027809129,-2.124055946,-3.21569614,-3.245395066,-6.461091206,-0.501247221,-0.501247221,0,-3.696949,-4.332048024,-8.028997024,1.430733073
Zeke Nnaji,nnajize01,2022,1464,707,-0.41184901,-1.864169404,-2.276018414,-2.273518528,0.478503327,-1.795015201,-0.845604762,-1.499713666,-2.345318428,0.142339248,0.102606239,0.039733009,-0.87399863,-2.42735881,-3.30135744,-0.46984249
Nerlens Noel,noelne01,2022,1158,562,-2.586844683,0.033094094,-2.553750589,-3.565634512,-0.065368617,-3.63100313,-2.970886857,-0.013637823,-2.98452468,-0.067009825,-0.067009825,0,-2.55835049,1.197301441,-1.361049049,-0.350959498
Jaylen Nowell,nowelja01,2022,2129,987,2.56143434,-3.09448258,-0.53304824,2.439279766,-1.750062886,0.68921688,2.655122101,-3.000240694,-0.345118594,1.209905559,1.205064257,0.004841301,2.136700855,-3.179568714,-1.042867859,-0.133499829
Frank Ntilikina,ntilila01,2022,1675,810,-1.590886712,2.898981438,1.308094726,-3.240117961,5.412613545,2.172495584,-2.055785842,3.574761542,1.5189757,1.773399219,1.70609778,0.067301439,-1.843494747,2.281757291,0.438262544,0.470550572
Jusuf Nurkic,nurkiju01,2022,3250,1579,-0.645255405,3.146110742,2.500855337,1.357020054,3.016097026,4.373117079,-0.203586648,3.387326215,3.183739567,4.811648836,4.811648836,0,0.02968471,3.005914987,3.035599698,0.656758397
David Nwaba,nwabada01,2022,1309,609,0.750913602,0.413751213,1.164664815,-1.057205547,-2.378462102,-3.435667649,0.470823735,-0.043111391,0.427712344,0.990829804,0.990829804,0,-0.109627156,-0.87158128,-0.981208436,0.352172189
Jordan Nwora,nworajo01,2022,2593,1205,-3.206821024,-2.217950128,-5.424771152,-1.747981244,-2.779773397,-4.527754641,-3.131876191,-2.493167126,-5.625043317,-1.770012325,-1.669190702,-0.100821623,-2.618105237,-3.253220107,-5.871325344,0.214913442
Semi Ojeleye,ojelese01,2022,847,406,-4.179559002,-4.211316234,-8.390875236,-8.686958553,-4.444644723,-13.13160328,-5.386921302,-4.539674479,-9.926595781,-1.468582274,-1.468582274,0,-4.716679017,-5.032481405,-9.749160422,-0.322493456
Chuma Okeke,okekech01,2022,3705,1749,-2.638965037,0.980782545,-1.658182492,-6.684003091,1.060853246,-5.623149845,-3.560045587,1.078517898,-2.481527689,0.240639869,0.240639869,0,-3.693502651,1.255885896,-2.437616756,0.447208711
Josh Okogie,okogijo01,2022,1133,518,-3.310441649,6.008533651,2.698092002,-5.728511502,4.875374368,-0.853137133,-4.04773773,6.120769869,2.073032139,1.283343103,1.26806834,0.015274763,-4.168846685,4.350855187,0.182008502,0.767419195
Onyeka Okongwu,okongon01,2022,2255,1100,-0.223679695,1.640592409,1.416912714,0.918590947,3.703515693,4.62210664,-0.037343317,2.227108976,2.189765659,2.775562565,2.418776418,0.356786147,-0.299076118,1.612370025,1.313293906,-0.387739408
Isaac Okoro,okorois01,2022,4026,1981,-1.649247237,0.567909593,-1.081337644,1.408685677,-0.757625315,0.651060362,-1.110598811,0.290011941,-0.82058687,1.941351645,1.941351645,0,-2.073264604,0.870707265,-1.20255734,-0.447082397
KZ Okpala,okpalkz01,2022,494,244,-2.982280067,-3.99574177,-6.978021837,-0.232209087,0.63486539,0.402656303,-2.631737023,-3.326610138,-5.958347161,-0.394380446,-0.394380446,0,-2.721993784,-3.604034486,-6.32602827,-1.257622695
Victor Oladipo,oladivi01,2022,1105,541,-0.411068758,1.02518925,0.614120492,-3.567615515,2.196608455,-1.37100706,-1.114982375,1.269227768,0.154245393,0.821681475,0.396196014,0.425485461,-1.086475923,1.524059194,0.437583271,1.358376866
Cameron Oliver,oliveca01,2022,89,43,1.029540438,-5.330208784,-4.300668346,7.295555725,-2.390615,4.904940726,2.381512178,-4.969196227,-2.587684049,0.003532629,0.003532629,0,2.091196383,-2.645897784,-0.554701402,-0.796313331
Kelly Olynyk,olynyke01,2022,1620,764,0.112202646,1.990372911,2.102575556,1.999697726,-2.141842461,-0.142144735,0.596476518,1.281550524,1.878027043,1.821635155,1.821635155,0,-0.053039502,1.64268474,1.589645238,0.979175177
Eugene Omoruyi,omorueu01,2022,41,18,1.071905254,-6.227891446,-5.155986192,-8.773875279,8.279412484,-0.494462795,-0.908769798,-3.565472323,-4.474242121,-0.015850236,-0.015850236,0,-1.43941393,-5.769642263,-7.209056193,0.097802604
Royce O'Neale,onealro01,2022,5295,2594,0.118305797,2.043768009,2.162073806,0.751949108,-2.514958608,-1.7630095,0.244022978,1.197038161,1.441061139,5.544956335,5.204922934,0.340033401,0.199834849,1.58823036,1.788065209,-0.137836712
Miye Oni,onimi01,2022,96,44,-1.184549771,-9.858962192,-11.04351196,-15.74121771,-2.388446575,-18.12966428,-4.38854202,-9.010680505,-13.39922252,-0.239278272,-0.239278272,0,-5.02218663,-8.463857246,-13.48604388,0.090357765
Cedi Osman,osmande01,2022,3030,1462,-0.049405919,-1.011448695,-1.060854614,-2.76546774,-1.529711588,-4.295179328,-0.613474897,-1.217436279,-1.830911176,0.687312918,0.687312918,0,-0.723411965,-1.19920491,-1.922616875,0.255735279
Daniel Oturu,oturuda01,2022,58,27,-1.475848552,-2.44268508,-3.918533632,-11.46747094,-17.69524858,-29.16271952,-3.618068512,-5.733968832,-9.352037344,-0.089875976,-0.089875976,0,-3.835057344,-7.307273144,-11.14233049,-1.176261789
Kelly Oubre Jr.,oubreke01,2022,4242,1999,0.649197703,-1.305199374,-0.656001671,-1.100997915,-0.121673887,-1.222671802,0.291159605,-1.119364949,-0.828205344,1.97232364,1.97232364,0,1.679165446,-0.401348194,1.277817252,0.62781164
Jaysean Paige,paigeja01,2022,16,7,-24.98128776,-7.409637382,-32.39092514,-36.14382498,-0.153705533,-36.29753051,-28.75590113,-6.311472122,-35.06737325,-0.121601582,-0.121601582,0,-20.77354949,-10.52763966,-31.30118915,5.357464452
Trayvon Palmer,palmetr01,2022,34,17,-4.282050848,-37.74870165,-42.03075249,-18.71887122,0.637587911,-18.08128331,-7.570298344,-32.01599946,-39.58629781,-0.321010131,-0.321010131,0,-5.961043809,-21.69117345,-27.65221726,0.473943111
Kevin Pangos,pangoke01,2022,343,166,-4.945097734,-1.264602751,-6.209700485,-2.162532242,-5.233835637,-7.396367879,-4.693329058,-2.234020277,-6.927349335,-0.34672749,-0.34672749,0,-5.25975662,-2.605350381,-7.865107001,-1.99715468
Jabari Parker,parkeja01,2022,233,112,-1.992269802,-3.164018156,-5.156287958,-6.022574403,0.076381224,-5.946193178,-2.969777094,-2.783029998,-5.752807092,-0.172587048,-0.172587048,0,-2.098582212,-2.493323979,-4.591906191,0.58248557
